Report ID,Drug Identification Number,Report Type,Brand name,Company Name,Common or Proper name,Ingredients,Strength(s),Packaging size,Route of administration,Shortage status,Dosage form(s),ATC Code,ATC description,Anticipated start date,Actual start date,Estimated end date,Actual end date,Reason,Date Created,Date Updated
64419,2464519,Shortage,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,TARO PHARMACEUTICALS INC,TARO-BENZOYL PEROXIDE / CLINDAMYCIN,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,50G,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2018-10-15,2018-11-16,2018-11-21,Disruption of the manufacture of the drug.,2018-10-16,2019-02-04
81611,2464519,Shortage,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,TARO PHARMACEUTICALS INC,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,50g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-04-04,2019-04-26,2019-04-26,Disruption of the manufacture of the drug.,2019-04-15,2019-04-29
74729,2464519,Shortage,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,TARO PHARMACEUTICALS INC,TARO-BENZOYL PEROXIDE / CLINDAMYCIN,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,50g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-01-18,2019-03-01,2019-02-22,Disruption of the manufacture of the drug.,2019-02-04,2019-02-23
97830,2457504,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,500MG,120 bottle,ORAL,Actual shortage,TABLET,L01BC,ANTIMETABOLITES,,2019-10-24,2019-12-20,,Disruption of the manufacture of the drug.,2019-11-01,2019-11-01
96356,2457490,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,150MG,60 blister,ORAL,Actual shortage,TABLET,L01BC,ANTIMETABOLITES,,2019-10-10,2019-12-20,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96359,2457504,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,500MG,120 blister,ORAL,Actual shortage,TABLET,L01BC,ANTIMETABOLITES,,2019-10-10,2019-12-20,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
85370,2457504,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,500MG,120,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,,2019-05-28,2019-09-20,2019-09-20,Disruption of the manufacture of the drug.,2019-05-31,2019-09-23
64413,2457490,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,150MG,10x6 BL,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,,2018-10-15,2018-12-14,2018-11-21,Disruption of the manufacture of the drug.,2018-10-16,2019-02-04
64416,2457490,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,150MG,60s,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,,2018-10-15,2018-12-14,2018-11-21,Disruption of the manufacture of the drug.,2018-10-16,2019-02-04
86700,2457490,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,150MG,60 blister,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,,2019-06-11,2019-07-26,2019-07-24,Disruption of the manufacture of the drug.,2019-06-17,2019-08-06
86703,2457504,Shortage,TARO-CAPECITABINE,TARO PHARMACEUTICALS INC,TARO-CAPECITABINE,CAPECITABINE,500MG,120 blister,ORAL,Resolved,TABLET,L01BC,ANTIMETABOLITES,,2019-06-11,2019-09-20,2019-09-20,Disruption of the manufacture of the drug.,2019-06-17,2019-09-23
97844,2367394,Shortage,TARO-CARBAMAZEPINE,TARO PHARMACEUTICALS INC,TARO-CARBAMAZEPINE,CARBAMAZEPINE,100MG,450 ml,ORAL,Actual shortage,SUSPENSION,N03AF,ANTIEPILEPTICS,,2019-11-01,2019-11-22,,Disruption of the manufacture of the drug.,2019-11-01,2019-11-02
39237,2407515,Shortage,TARO-CARBAMAZEPINE,TARO PHARMACEUTICALS INC,TARO CARBAMAZEPINE,CARBAMAZEPINE,200MG,100'S,ORAL,Actual shortage,TABLET,N03AF,ANTIEPILEPTICS,,2018-10-15,,,Disruption of the manufacture of the drug.,2018-02-09,2019-08-19
31631,2407515,Shortage,TARO-CARBAMAZEPINE,TARO PHARMACEUTICALS INC,TARO CARBAMAZEPINE,CARBAMAZEPINE,200MG,500's,ORAL,Actual shortage,TABLET,N03AF,ANTIEPILEPTICS,,2018-10-29,,,Disruption of the manufacture of the drug.,2017-12-04,2019-08-19
92819,2367394,Shortage,TARO-CARBAMAZEPINE,TARO PHARMACEUTICALS INC,TARO-CARBAMAZEPINE,CARBAMAZEPINE,100MG,450 ml,ORAL,Resolved,SUSPENSION,N03AF,ANTIEPILEPTICS,,2019-08-30,2019-10-18,2019-10-18,Disruption of the manufacture of the drug.,2019-09-03,2019-10-21
22252,2367394,Shortage,TARO-CARBAMAZEPINE,TARO PHARMACEUTICALS INC,TARO CARBAMAZEPINE,CARBAMAZEPINE,100MG,450 ML,ORAL,Resolved,SUSPENSION,N03AF,ANTIEPILEPTICS,,2018-10-29,2018-12-14,2018-11-13,Disruption of the manufacture of the drug.,2017-09-18,2019-02-04
7213,2244403,Shortage,TARO-CARBAMAZEPINE CHEWABLE TABLETS 100MG,TARO PHARMACEUTICALS INC,CARBAMAZEPINE,CARBAMAZEPINE,100MG,100 tablets,ORAL,Resolved,TABLET (CHEWABLE),N03AF,ANTIEPILEPTICS,,2017-07-13,2017-08-31,2017-08-23,Disruption of the manufacture of the drug.,2017-04-18,2017-09-06
84968,2244403,Shortage,TARO-CARBAMAZEPINE CHEWABLE TABLETS 100MG,TARO PHARMACEUTICALS INC,TARO-CARBAMAZEPINE CHEWABLE TABLETS 100MG,CARBAMAZEPINE,100MG,100,ORAL,Resolved,TABLET (CHEWABLE),N03AF,ANTIEPILEPTICS,,2019-05-17,2019-09-06,2019-08-23,Disruption of the manufacture of the drug.,2019-05-28,2019-08-24
5246,2244404,Shortage,TARO-CARBAMAZEPINE CHEWABLE TABLETS 200MG,TARO PHARMACEUTICALS INC,CARBAMAZEPINE,CARBAMAZEPINE,200MG,100'S,ORAL,Resolved,TABLET (CHEWABLE),N03AF,ANTIEPILEPTICS,,2018-02-01,2018-03-05,2018-02-08,Disruption of the manufacture of the drug.,2017-04-03,2018-02-09
83902,2244404,Shortage,TARO-CARBAMAZEPINE CHEWABLE TABLETS 200MG,TARO PHARMACEUTICALS INC,TARO-CARBAMAZEPINE CHEWABLE TABLETS,CARBAMAZEPINE,200MG,100,ORAL,Resolved,TABLET (CHEWABLE),N03AF,ANTIEPILEPTICS,,2019-05-07,2019-09-30,2019-10-04,Disruption of the manufacture of the drug.,2019-05-13,2019-10-05
52557,2353288,Shortage,TARO-CICLOPIROX,TARO PHARMACEUTICALS INC,TARO-CICLOPIROX,CICLOPIROX,8%,6G,TOPICAL,Resolved,SOLUTION,D01AE,ANTIFUNGALS FOR TOPICAL USE,,2018-06-15,2019-01-25,2019-01-24,Disruption of the manufacture of the drug.,2018-06-18,2019-02-04
81617,2353288,Shortage,TARO-CICLOPIROX,TARO PHARMACEUTICALS INC,TARO-CICLOPIROX,CICLOPIROX,8%,6 g,TOPICAL,Resolved,SOLUTION,D01AE,ANTIFUNGALS FOR TOPICAL USE,,2019-04-11,2019-08-16,2019-08-09,Disruption of the manufacture of the drug.,2019-04-15,2019-08-10
47403,2390450,Shortage,TARO-CLARITHROMYCIN,TARO PHARMACEUTICALS INC,TARO CLARITHROMYCIN,CLARITHROMYCIN,250MG,105 ML,ORAL,Resolved,GRANULES FOR SUSPENSION,J01FA,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",,2018-08-02,2018-09-07,2018-09-12,Disruption of the manufacture of the drug.,2018-04-27,2018-09-13
50339,2390442,Shortage,TARO-CLARITHROMYCIN,TARO PHARMACEUTICALS INC,TARO CLARITHROMYCIN,CLARITHROMYCIN,125MG,105 ML,ORAL,Resolved,GRANULES FOR SUSPENSION,J01FA,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",,2018-05-23,2018-08-10,2018-08-30,Disruption of the manufacture of the drug.,2018-05-25,2018-09-07
97833,2266938,Shortage,TARO-CLINDAMYCIN,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN,CLINDAMYCIN,1%,60 ml,TOPICAL,Actual shortage,SOLUTION,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-10-22,2019-11-22,,Disruption of the manufacture of the drug.,2019-11-01,2019-11-01
15693,2266938,Shortage,TARO-CLINDAMYCIN,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN,CLINDAMYCIN,1%,30 ML,TOPICAL,Resolved,SOLUTION,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2017-09-15,2019-04-12,2019-04-08,Disruption of the manufacture of the drug.,2017-07-13,2019-04-09
15697,2266938,Shortage,TARO-CLINDAMYCIN,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN,CLINDAMYCIN,1%,60 ML,TOPICAL,Resolved,SOLUTION,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2017-09-05,2019-04-12,2019-04-10,Disruption of the manufacture of the drug.,2017-07-13,2019-04-15
96886,2266938,Shortage,TARO-CLINDAMYCIN,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN,CLINDAMYCIN,1%,30 ml,TOPICAL,Actual shortage,SOLUTION,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-10-18,2019-11-15,,Disruption of the manufacture of the drug.,2019-10-21,2019-10-21
84979,2266938,Shortage,TARO-CLINDAMYCIN,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN,CLINDAMYCIN,1%,60 ml,TOPICAL,Resolved,SOLUTION,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-05-15,2019-06-07,2019-05-30,Disruption of the manufacture of the drug.,2019-05-28,2019-05-31
72989,2440180,Shortage,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,TARO PHARMACEUTICALS INC,TARO CLINDAMYCIN /BENZOYL PEROXIDE GEL,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,45G,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-01-17,2019-02-01,2019-01-28,Disruption of the manufacture of the drug.,2019-01-18,2019-02-04
7217,2440180,Shortage,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,TARO PHARMACEUTICALS INC,CLINDAMYCIN/BENZOYL PEROXIDE GEL,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,45 gram,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,2017-04-25,,2017-08-31,2017-08-25,Disruption of the manufacture of the drug.,2017-04-18,2017-09-06
78185,2440180,Shortage,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,45g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-03-04,2019-03-29,2019-03-27,Disruption of the manufacture of the drug.,2019-03-11,2019-03-29
82303,2440180,Shortage,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,45g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-04-17,2019-09-13,2019-09-03,Disruption of the manufacture of the drug.,2019-04-24,2019-09-04
76679,2440180,Shortage,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,TARO PHARMACEUTICALS INC,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,45g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-02-15,2019-03-01,2019-03-01,Disruption of the manufacture of the drug.,2019-02-22,2019-03-04
47406,2245523,Shortage,"TARO-CLOBETASOL CREAM USP, 0.05%",TARO PHARMACEUTICALS INC,TARO CLOBETASOL CREAM USP,CLOBETASOL PROPIONATE,0.05%,454G,TOPICAL,Resolved,CREAM,D07AD,"CORTICOSTEROIDS, PLAIN",,2018-04-26,2018-05-18,2018-05-23,Disruption of the manufacture of the drug.,2018-04-27,2018-05-25
85373,2245523,Shortage,"TARO-CLOBETASOL CREAM USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL CREAM USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,454 g,TOPICAL,Resolved,CREAM,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-05-29,2019-07-12,2019-07-12,Disruption of the manufacture of the drug.,2019-05-31,2019-07-15
83905,2245523,Shortage,"TARO-CLOBETASOL CREAM USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL CREAM USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,50 g,TOPICAL,Resolved,CREAM,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-05-10,2019-05-31,2019-05-22,Disruption of the manufacture of the drug.,2019-05-13,2019-05-28
79992,2245524,Shortage,"TARO-CLOBETASOL OINTMENT USP, 0.05%",TARO PHARMACEUTICALS INC,Taro-Clobetasol,CLOBETASOL PROPIONATE,0.05%,15g,TOPICAL,Resolved,OINTMENT,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-03-25,2019-04-26,2019-04-08,Disruption of the manufacture of the drug.,2019-03-29,2019-04-09
91303,2245524,Shortage,"TARO-CLOBETASOL OINTMENT USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL OINTMENT USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,15 g,TOPICAL,Resolved,OINTMENT,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-08-08,2019-09-13,2019-09-06,Disruption of the manufacture of the drug.,2019-08-09,2019-09-09
91306,2245524,Shortage,"TARO-CLOBETASOL OINTMENT USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL OINTMENT USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,454 g,TOPICAL,Resolved,OINTMENT,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-07-22,2019-10-04,2019-10-04,Disruption of the manufacture of the drug.,2019-08-09,2019-10-05
83908,2245524,Shortage,"TARO-CLOBETASOL OINTMENT USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL OINTMENT USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,50 g,TOPICAL,Resolved,OINTMENT,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-05-07,2019-05-31,2019-05-30,Disruption of the manufacture of the drug.,2019-05-13,2019-05-31
93892,2245522,Shortage,"TARO-CLOBETASOL TOPICAL SOLUTION USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL TOPICAL SOLUTION USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,60 ml,TOPICAL,Resolved,SOLUTION,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-09-12,2019-09-20,2019-09-24,Disruption of the manufacture of the drug.,2019-09-13,2019-10-04
84986,2245522,Shortage,"TARO-CLOBETASOL TOPICAL SOLUTION USP, 0.05%",TARO PHARMACEUTICALS INC,"TARO-CLOBETASOL TOPICAL SOLUTION USP, 0.05%",CLOBETASOL PROPIONATE,0.05%,60 ml,TOPICAL,Resolved,SOLUTION,D07AD,"CORTICOSTEROIDS, PLAIN",,2019-05-21,2019-06-14,2019-06-14,Disruption of the manufacture of the drug.,2019-05-28,2019-06-17
57516,2463520,Shortage,TARO-DEFERASIROX,TARO PHARMACEUTICALS INC,TARO DEFERASIROX,DEFERASIROX,125MG,30's,ORAL,Resolved,TABLET FOR SUSPENSION,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,,2018-08-02,2018-11-09,2018-10-26,Disruption of the manufacture of the drug.,2018-08-03,2019-02-04
57519,2463539,Shortage,TARO-DEFERASIROX,TARO PHARMACEUTICALS INC,TARO DEFERASIROX,DEFERASIROX,250MG,30's,ORAL,Resolved,TABLET FOR SUSPENSION,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,,2018-08-02,2018-09-07,2018-08-30,Disruption of the manufacture of the drug.,2018-08-03,2018-09-07
57522,2463547,Shortage,TARO-DEFERASIROX,TARO PHARMACEUTICALS INC,TARO DEFERASIROX,DEFERASIROX,500MG,30's,ORAL,Resolved,TABLET FOR SUSPENSION,V03AC,ALL OTHER THERAPEUTIC PRODUCTS,,2018-08-02,2018-08-17,2018-08-30,Disruption of the manufacture of the drug.,2018-08-03,2018-09-07
84991,2420988,Shortage,TARO-DICLOFENAC,TARO PHARMACEUTICALS INC,TARO-DICLOFENAC,DICLOFENAC SODIUM,1.5%,60 ml,TOPICAL,Resolved,SOLUTION,M02AA,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,,2019-05-15,2019-06-28,2019-06-14,Disruption of the manufacture of the drug.,2019-05-28,2019-06-17
96362,2471051,Shortage,TARO-DIPYRIDAMOLE/ ASA,TARO PHARMACEUTICALS INC,TARO-DIPYRIDAMOLE/ ASA,ACETYLSALICYLIC ACID  DIPYRIDAMOLE,25MG  200MG,60,ORAL,Resolved,CAPSULE (IMMEDIATE AND EXTENDED RELEASE),B01AC,ANTITHROMBOTIC AGENTS,,2019-10-10,2019-11-08,2019-11-08,Disruption of the manufacture of the drug.,2019-10-11,2019-11-08
79998,2471051,Shortage,TARO-DIPYRIDAMOLE/ ASA,TARO PHARMACEUTICALS INC,Taro-Dipyridamole / ASA,ACETYLSALICYLIC ACID  DIPYRIDAMOLE,25MG  200MG,60's,ORAL,Resolved,CAPSULE (IMMEDIATE AND EXTENDED RELEASE),B01AC,ANTITHROMBOTIC AGENTS,,2019-03-22,2019-04-12,2019-04-18,Disruption of the manufacture of the drug.,2019-03-29,2019-04-23
85376,2471051,Shortage,TARO-DIPYRIDAMOLE/ ASA,TARO PHARMACEUTICALS INC,TARO-DIPYRIDAMOLE/ ASA,ACETYLSALICYLIC ACID  DIPYRIDAMOLE,25MG  200MG,60,ORAL,Resolved,CAPSULE (IMMEDIATE AND EXTENDED RELEASE),B01AC,ANTITHROMBOTIC AGENTS,,2019-05-23,2019-06-21,2019-06-14,Disruption of the manufacture of the drug.,2019-05-31,2019-06-17
91811,716731,Shortage,TARO-DOCUSATE,TARO PHARMACEUTICALS INC,TARO-DOCUSATE,DOCUSATE SODIUM,100MG,1000,ORAL,Resolved,CAPSULE,A06AA,DRUGS FOR CONSTIPATION,,2019-08-15,2019-09-13,2019-09-13,Disruption of the manufacture of the drug.,2019-08-19,2019-09-14
50342,716731,Shortage,TARO-DOCUSATE,TARO PHARMACEUTICALS INC,TARO DOCUSATE,DOCUSATE SODIUM,100MG,1000'S,ORAL,Resolved,CAPSULE,A06AA,DRUGS FOR CONSTIPATION,,2018-05-23,2018-06-07,2018-06-15,Disruption of the manufacture of the drug.,2018-05-25,2018-06-18
44284,716731,Shortage,TARO-DOCUSATE,TARO PHARMACEUTICALS INC,TARO DOCUSATE,DOCUSATE SODIUM,100MG,100'S,ORAL,Resolved,CAPSULE,A06AA,DRUGS FOR CONSTIPATION,,2018-10-29,2018-11-09,2018-11-01,Disruption of the manufacture of the drug.,2018-03-29,2019-02-04
84994,2482983,Shortage,TARO-IMIQUIMOD PUMP,TARO PHARMACEUTICALS INC,TARO-IMIQUIMOD PUMP,IMIQUIMOD,5%,7.5 mg,TOPICAL,Resolved,CREAM,D06BB,CHEMOTHERAPEUTICS FOR TOPICAL USE,,2019-05-21,2019-09-20,2019-09-20,Disruption of the manufacture of the drug.,2019-05-28,2019-09-23
36731,2367157,Shortage,TARO-MOMETASONE CREAM,TARO PHARMACEUTICALS INC,TARO MOMETASONE CREAM,MOMETASONE FUROATE,0.1%,50G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2018-05-24,2018-10-19,2018-10-17,Disruption of the manufacture of the drug.,2018-01-19,2018-10-18
41693,2367157,Shortage,TARO-MOMETASONE CREAM,TARO PHARMACEUTICALS INC,TARO MOMETASONE CREAM,MOMETASONE FUROATE,0.1%,15G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2018-12-10,2019-01-18,2018-12-19,Disruption of the manufacture of the drug.,2018-03-05,2019-02-04
85000,2266385,Shortage,TARO-MOMETASONE LOTION,TARO PHARMACEUTICALS INC,TARO-MOMETASONE LOTION,MOMETASONE FUROATE,0.1%,30 ml,TOPICAL,Resolved,LOTION,D07AC,"CORTICOSTEROIDS, PLAIN",,2019-05-21,2019-06-14,2019-06-07,Disruption of the manufacture of the drug.,2019-05-28,2019-06-08
85004,2266385,Shortage,TARO-MOMETASONE LOTION,TARO PHARMACEUTICALS INC,TARO-MOMETASONE LOTION,MOMETASONE FUROATE,0.1%,75 ml,TOPICAL,Resolved,LOTION,D07AC,"CORTICOSTEROIDS, PLAIN",,2019-05-21,2019-06-07,2019-06-14,Disruption of the manufacture of the drug.,2019-05-28,2019-06-17
80001,2266385,Shortage,TARO-MOMETASONE LOTION,TARO PHARMACEUTICALS INC,Taro-Mometasone Lotion,MOMETASONE FUROATE,0.1%,75 ml,TOPICAL,Resolved,LOTION,D07AC,"CORTICOSTEROIDS, PLAIN",,2019-03-29,2019-04-26,2019-04-18,Disruption of the manufacture of the drug.,2019-03-29,2019-04-23
91814,2279983,Shortage,TARO-MUPIROCIN,TARO PHARMACEUTICALS INC,TARO-MUPIROCIN,MUPIROCIN,2%,15 g,TOPICAL,Resolved,OINTMENT,D06AX,ANTIBIOTICS FOR TOPICAL USE,,2019-08-16,2019-08-30,2019-08-23,Disruption of the manufacture of the drug.,2019-08-19,2019-08-24
91309,2279983,Shortage,TARO-MUPIROCIN,TARO PHARMACEUTICALS INC,TARO-MUPIROCIN,MUPIROCIN,2%,30 g,TOPICAL,Resolved,OINTMENT,D06AX,ANTIBIOTICS FOR TOPICAL USE,,2019-08-02,2019-08-23,2019-08-16,Disruption of the manufacture of the drug.,2019-08-09,2019-08-19
86706,2279983,Shortage,TARO-MUPIROCIN,TARO PHARMACEUTICALS INC,TARO-MUPIROCIN,MUPIROCIN,2%,15 g,TOPICAL,Resolved,OINTMENT,D06AX,ANTIBIOTICS FOR TOPICAL USE,,2019-06-11,2019-07-12,2019-07-05,Disruption of the manufacture of the drug.,2019-06-17,2019-07-06
82626,2279983,Shortage,TARO-MUPIROCIN,TARO PHARMACEUTICALS INC,TARO-MUPIROCIN,MUPIROCIN,2%,30 g,TOPICAL,Resolved,OINTMENT,D06AX,ANTIBIOTICS FOR TOPICAL USE,,2019-04-25,2019-07-19,2019-07-19,Disruption of the manufacture of the drug.,2019-04-29,2019-07-20
80623,2279983,Shortage,TARO-MUPIROCIN,TARO PHARMACEUTICALS INC,TARO-MUPIROCIN,MUPIROCIN,2%,15 g,TOPICAL,Resolved,OINTMENT,D06AX,ANTIBIOTICS FOR TOPICAL USE,,2019-03-29,2019-05-17,2019-05-28,Disruption of the manufacture of the drug.,2019-04-05,2019-05-29
92825,2429209,Shortage,TARO-PEMETREXED,TARO PHARMACEUTICALS INC,TARO-PEMETREXED,PEMETREXED,500MG,20 ml,INTRAVENOUS,Actual shortage,POWDER FOR SOLUTION,L01BA,ANTIMETABOLITES,,2019-08-28,2019-11-29,,Disruption of the manufacture of the drug.,2019-09-03,2019-11-01
92828,2429195,Shortage,TARO-PEMETREXED,TARO PHARMACEUTICALS INC,TARO-PEMETREXED,PEMETREXED,100MG,4 ml,INTRAVENOUS,Actual shortage,POWDER FOR SOLUTION,L01BA,ANTIMETABOLITES,,2019-08-28,2019-12-20,,Disruption of the manufacture of the drug.,2019-09-03,2019-10-04
92417,2250896,Shortage,TARO-PHENYTOIN,TARO PHARMACEUTICALS INC,TARO-PHENYTOIN,PHENYTOIN,125MG,237 ml,ORAL,Resolved,SUSPENSION,N03AB,ANTIEPILEPTICS,,2019-08-23,2019-10-11,2019-10-11,Disruption of the manufacture of the drug.,2019-08-23,2019-10-12
97853,2250896,Shortage,TARO-PHENYTOIN,TARO PHARMACEUTICALS INC,TARO-PHENYTOIN,PHENYTOIN,125MG,237 ml,ORAL,Actual shortage,SUSPENSION,N03AB,ANTIEPILEPTICS,,2019-10-30,2019-11-22,,Disruption of the manufacture of the drug.,2019-11-01,2019-11-01
57525,2250896,Shortage,TARO-PHENYTOIN,TARO PHARMACEUTICALS INC,TARO PHENYTOIN,PHENYTOIN,125MG,237 mL,ORAL,Resolved,SUSPENSION,N03AB,ANTIEPILEPTICS,,2018-08-02,2018-09-21,2018-10-15,Disruption of the manufacture of the drug.,2018-08-03,2018-10-16
98312,2382660,Shortage,TARO-ROSUVASTATIN,SUN PHARMA CANADA INC,TARO-ROSUVASTATIN,ROSUVASTATIN,20MG,90,ORAL,Actual shortage,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",,2019-11-07,2019-11-22,,Disruption of the manufacture of the drug.,2019-11-09,2019-11-08
96901,2382652,Shortage,TARO-ROSUVASTATIN,SUN PHARMA CANADA INC,ROSUVASTATIN,ROSUVASTATIN,10MG,90,ORAL,Actual shortage,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",,2019-10-18,2019-11-22,,Disruption of the manufacture of the drug.,2019-10-21,2019-10-21
96908,2382652,Shortage,TARO-ROSUVASTATIN,SUN PHARMA CANADA INC,ROSUVASTATIN,ROSUVASTATIN,10MG,500,ORAL,Actual shortage,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",,2019-10-18,2019-11-22,,Disruption of the manufacture of the drug.,2019-10-21,2019-10-21
97750,2382660,Shortage,TARO-ROSUVASTATIN,SUN PHARMA CANADA INC,TARO-ROSUVASTATIN,ROSUVASTATIN,20MG,500,ORAL,Actual shortage,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",,2019-10-24,2019-11-22,,Disruption of the manufacture of the drug.,2019-11-01,2019-11-01
60213,1925350,Shortage,TARO-SONE,TARO PHARMACEUTICALS INC,TARO SONE,BETAMETHASONE,0.05%,50G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2018-08-30,2018-09-30,2018-10-15,Disruption of the manufacture of the drug.,2018-09-07,2018-10-16
6953,2361698,Shortage,TARO-SUMATRIPTAN,TARO PHARMACEUTICALS INC,SUMATRIPTAN,SUMATRIPTAN,6MG,2x0.5mL,SUBCUTANEOUS,Resolved,SOLUTION,N02CC,ANTIMIGRAINE PREPARATIONS,,2018-05-23,2018-06-07,2018-06-15,Disruption of the manufacture of the drug.,2017-04-13,2018-06-18
